src_key,src_file,freeze_file
70fb74add2264b3c37d519a9e21e16c4.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/923561ebf7e94eefae4d1df449ead792.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/8653f46508964dcd98b63a21a2661788.mp4
70fb74add2264b3c37d519a9e21e16c4.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/e1ce3ef1e82d4332add3691630eb3697.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/3dd531dbb2b34ec49ce339304185e384.mp4
92d3da54d22e81729747f7eb610af4f2_1920x1080_30.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/fd93ca8aefd7436192ed67b9ff26bd2b.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/2c47cab944ec420da393d5871798bea8.mp4
92d3da54d22e81729747f7eb610af4f2_1920x1080_30.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/f76e3cbe7c914e6dbde0171dd0112701.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/a54ef6c23f1a4d118d9d3eb64b8a9685.mp4
92d3da54d22e81729747f7eb610af4f2_1920x1080_30.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/56866f5d444e4267946b9695bc68be8a.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/9608a7f51f94425cb85ece5bead5e17a.mp4
a0565dc6f89fb6a6608cc7cb30a840d7.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/e0ef2fc5dc1b426fa2781138b7c867c2.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/138c0ac1ce1446d594b19b7e1c3b63a8.mp4
a0565dc6f89fb6a6608cc7cb30a840d7.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/455d006b43654151ad76d48fa4cc92e6.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/22a4717aa5794062b1758d3d727d0a18.mp4
a0565dc6f89fb6a6608cc7cb30a840d7.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/d99673622b5d4b3697bc9b9340039f23.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/6a1e8d40503a466c8a00812ad7494f71.mp4
a5c8ac4a424b763b88597735bab47ba4.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/2b70709078d04552844bae877c077ee0.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/add99e9684be40fd914d893aedfc4ba7.mp4
a5c8ac4a424b763b88597735bab47ba4.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/9a22fd4050e64f68a2e218def0a57d5e.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/240c329f784240f5825de470a0638619.mp4
a5c8ac4a424b763b88597735bab47ba4.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/adede398a7a545f3a27570c60b95b920.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/f1e5e3c6d47743aa8fb6d64865d40476.mp4
aabd54a88e84a8d395fb06d63580361f.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/0b7fbdc132d84c16b920a4c051b6ea2f.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/31dab7d915944fc7a95ae65da421fdb1.mp4
aabd54a88e84a8d395fb06d63580361f.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/4ff4a7b298004553b7062d405c5aef43.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/36df4c5296244300bca5be84ca8292d7.mp4
aabd54a88e84a8d395fb06d63580361f.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/65fd1a942e9c4121800db0f5684384c5.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/26476fd1b9a1455dae531fac488e3068.mp4
cc5c09556374ab53b5330c181932dc43.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/754c5496cc1543fa9774a58d07901299.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/a7fce41ebe0843be8b82c6ed797066f0.mp4
cc5c09556374ab53b5330c181932dc43.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/87a427c9d5204f03842f6c744f5742e4.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/3460b16a9a044b78a7f29c157815c157.mp4
cc5c09556374ab53b5330c181932dc43.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/57127da89cb74d18b9748ff082baa8f6.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/dda0407c992f40d99553efb01eb8b6c1.mp4
e29b1cf2a1c1bb21c2d337f07cc32336.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/56d243cf273246c1a89040a6ff16c393.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/414005efed2a4b9b99ed20cef04d33fb.mp4
e29b1cf2a1c1bb21c2d337f07cc32336.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/a77fb4e88ed04e7b8d8474c9dcbff626.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/00f39a19a58c4eca9ce3d0a0db8eae00.mp4
e29b1cf2a1c1bb21c2d337f07cc32336.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/ddd34ca559b046cdb4ff58f877a62cc7.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/366a886c11394b4a9dbc870e0a3dd7e8.mp4
e9e0868229dda37c597a524bf8054bc5.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/8b59135380354a16a690efb2f37a2c23.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/1dcf91d726554efda6baa6065efbad69.mp4
e9e0868229dda37c597a524bf8054bc5.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/59ed50835dea4a17a4f0a6885034c4aa.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/cda88ad6488841cb8330266e0de1e585.mp4
e9e0868229dda37c597a524bf8054bc5.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/d2a6e5a2edc44c2791bf9629483997aa.mp4,https://audiosamplesp808.blob.core.windows.net/p910-assets/sample_videos/rdps/f132d4224d534333b8c8782727a84e6e.mp4
